rxn_id,ligand,solvent,precursor,base,co_solvent,ligand_PC1,ligand_PC2,ligand_PC3,ligand_PC4,ligand_PC5,ligand_PC6,ligand_PC7,ligand_PC8,ligand_PC9,ligand_PC10,ligand_PC11,ligand_PC12,ligand_PC13,ligand_PC14,ligand_PC15,ligand_PC16,ligand_PC17,ligand_PC18,ligand_PC19,ligand_PC20,ligand_PC21,ligand_PC22,ligand_PC23,ligand_PC24,ligand_PC25,F1,F2,F3,F4,[Pd(OAc)2],[Pd(allyl)Cl]2,[Pd2(dba)3],Cs2CO3,K2CO3,K3PO4,KOH,KOMe,KOtBu,KOAc,KF,DIPEA,DBU,none,H2O
50975,pta,MeCN,[Pd(allyl)Cl]2,KF,H2O,0.9999999999999998,0.0,0.3274805785092604,0.2322817842270105,0.003966975552736,0.6539424467884349,0.3940238459905009,0.4130198782531141,1.0,0.1243798626719283,1.0,1.0,0.4751336074043896,0.5184604147075573,0.4717804589368666,0.4769328394085051,0.2138312221500259,0.0831830181712814,0.5163100429895383,0.5960801880583293,0.350835930355877,0.2724074634496106,0.5987571899617328,0.4293926199989573,0.5320491533725544,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
24355,CyBippyPhos,MeCN,[Pd2(dba)3],KF,H2O,0.269728792501744,0.2415057361138734,0.2888641913715659,0.2780602588205237,0.297520993686952,0.3929426124369914,0.3672816433681901,0.3371407993871411,0.2892652805773137,0.7046728410197745,0.2399673493914239,0.5976664680707573,0.3230074769596768,0.1059315244942861,0.3728925725427848,0.4165350799019681,0.1661397195760268,0.703718709335674,0.0,0.3574911019337002,0.7270969809733027,0.4094132373288918,0.1861617858559797,0.4248233553200546,0.4512332777805975,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
48795,Amidolephos,MeCN,[Pd(OAc)2],KF,H2O,0.4106214029552091,0.2414255686199043,0.1925446265581931,0.3606371539112386,0.3651733534776363,0.2421994233237753,0.3980674847368706,0.365674575160992,0.3658044946181882,0.3011811774215425,0.3577445582176181,0.2564769288147435,0.4068424888575323,0.6139600502246289,0.0698014578196635,0.3454102092680242,0.1805369976137628,0.3150039325557742,0.3929034974021382,0.7203499599782867,0.418179297192809,0.0675898201330792,0.5559521933002246,0.5590438690493238,0.2116906648379948,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27195,DavePhos,MeCN,[Pd(OAc)2],KF,H2O,0.4640827177906246,0.2562558777709499,0.0228256841454017,0.4718055247461065,0.4457240772307381,0.1563214127196768,0.4140844791482488,0.3337299240731014,0.5160067515782262,0.4706251831190567,0.4792708767317449,0.3055376223035352,0.4929197338365295,0.2639725419473585,0.433931118591874,0.2017949935691438,0.3429308998111525,0.7082481725347015,0.9061940138873088,0.5199031643290176,0.2714233906026747,0.5527979342086846,0.2990043960206697,0.5661783337187344,0.2808308970129719,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
50795,pta,2-MeTHF,[Pd(allyl)Cl]2,KF,H2O,0.9999999999999998,0.0,0.3274805785092604,0.2322817842270105,0.003966975552736,0.6539424467884349,0.3940238459905009,0.4130198782531141,1.0,0.1243798626719283,1.0,1.0,0.4751336074043896,0.5184604147075573,0.4717804589368666,0.4769328394085051,0.2138312221500259,0.0831830181712814,0.5163100429895383,0.5960801880583293,0.350835930355877,0.2724074634496106,0.5987571899617328,0.4293926199989573,0.5320491533725544,0.5158730158730158,0.0,0.8656716417910446,0.368421052631579,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1995,P(tBu)3,MeCN,[Pd(OAc)2],KF,H2O,0.845118092316133,0.6954291767051386,0.2164457427847239,0.7612265224774846,0.3893142823739482,0.3932841349143264,0.1367678749079147,0.5831698717451903,0.4416237734553306,0.5327768944071207,0.2794691503813316,0.5585465237219929,0.3426392701178857,0.7071269057424039,0.1321019264844533,0.5405047576006363,0.5425622584924259,1.0,0.5542013209635828,0.2991218852845632,0.5352284035656498,0.3452585992117621,0.5448530622074979,0.5902108567134655,0.1768697302616318,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
34395,(1-Ad)3P,MeCN,[Pd(OAc)2],KF,H2O,0.6632368126387066,0.7073608899521188,0.4023663559638579,1.0,0.3841815506320141,0.1174057350256812,0.3494839189587231,0.3079386162026496,0.3081839176817006,0.4946409377928794,0.3301306019220092,0.7249666870077811,0.5950415050521016,0.4444106903592004,0.1977604749958098,0.575176014848779,0.7500822713273355,0.5726469378747598,0.4883552592831626,0.5936916822382534,0.6774172051781757,0.3218124097484522,0.7313478573639054,0.6124107124832339,0.3125841781472038,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4175,cataCXium ABn,MeCN,[Pd(allyl)Cl]2,KF,H2O,0.6351142784210414,0.5332107728576889,0.2146113087114689,0.5958268253609998,0.3623578160535662,0.2536536634489373,0.4668120724822911,0.4530286065345598,0.1557081112940919,0.3355068061202007,0.287251226748453,0.3455183662378049,0.4502914840848036,0.4828435181608799,0.8101509922151855,0.4460402340059616,0.5624194355490052,0.0,0.2328987372581158,0.5641004597998689,0.793376449569138,0.6708037920470755,0.4347187923293972,0.2820705286316932,0.4769268264473919,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
37315,MePhos,MeCN,[Pd2(dba)3],KF,H2O,0.5193106752152821,0.2991856985634203,0.0438046205154287,0.5322542030645798,0.3996081395609276,0.1577707172977344,0.4768387853854686,0.4223155636929277,0.5551601321293554,0.5386323708391348,0.4005162033900699,0.248757454311012,0.488125308598012,0.2558662262531925,0.5501402589778461,0.2187340289099096,0.166792831956159,0.3749247721384537,0.3781003437930169,0.6283764427969084,0.137142192250801,0.4384155174470793,0.6351128154282375,0.7680445130044189,0.1026401434333851,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
12295,CyJohnPhos,MeOH,[Pd2(dba)3],KF,H2O,0.5262062787258298,0.2783043685453386,0.059320273737275,0.4972814563156038,0.4297632114807968,0.1562471305495105,0.4163163559781128,0.4435227674519836,0.5011331354154307,0.4875012978888415,0.3260702614147499,0.2695142055594818,0.4717405025471535,0.174659065555688,0.49342038463344,0.315474612460064,0.256223543184955,0.1659514476048087,0.1849877956247703,0.4866368082187048,0.3695168268081666,0.4552057027547654,0.687698743496839,0.5906475980898079,0.322668729975881,0.0,1.0000000000000002,0.7761194029850745,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45955,CM-Phos,MeCN,[Pd2(dba)3],KF,H2O,0.4402316783354023,0.237538803876679,0.1302231898707016,0.4066081476081392,0.435086655531878,0.2267817579119308,0.3602287228524318,0.3775038317882777,0.4145071801057062,0.4884297607311198,0.4400148116033383,0.4028046407952206,0.5317999428646559,0.2855797570325681,0.4153879893066556,0.4257345287624855,0.4942020216597798,0.3454433120175541,0.8060844895264552,0.6615790662219334,0.7656755622067775,0.716116242694572,0.4861357781886125,0.5267196396048311,0.0423491723696475,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1175,P(Cy)3,MEK,[Pd(allyl)Cl]2,KF,H2O,0.7123999975857913,0.3207481197675216,0.1750568462171604,0.6690593150186219,0.3452283064994268,0.201508550148005,0.4444765154362463,0.2955817935113549,0.3765404849099418,0.4954725372293219,0.1200564814180802,0.3545544362566939,0.2255703549333029,0.6810770921769533,0.4338164512419854,0.6111033221515039,0.4860176965506411,0.2738402564234681,0.6509300254325763,0.0477807839806457,0.4195069601967975,0.3580609217720518,0.3062829611331853,0.7963312851334855,0.8390633778202308,0.4761904761904761,0.25,0.6194029850746268,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
13755,X-PHOS,EtOH,[Pd(OAc)2],KF,H2O,0.3938429915312159,0.3194064915333237,0.048684543965179,0.5308390797877277,0.3214999548515468,0.1269831384769174,0.6237681673242637,0.4346817152549032,0.4567525770063841,0.4248285375933835,0.4906304634824323,0.3577495079991386,0.3825087629220741,0.2949885482327021,0.7256581861138889,0.6270743362215911,0.4335860544158087,0.4816997137425525,0.6184897558999445,0.6300583548897949,0.1805074074736107,0.5587361548768991,0.3748213047739966,0.2847707709584357,0.3735147412416579,0.1507936507936508,0.8586956521739131,0.9029850746268656,0.7894736842105263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9215,cataCXium PCy,MeCN,[Pd(allyl)Cl]2,KF,H2O,0.5318365978317733,0.2197208649513382,0.042095746212259,0.4315070488025357,0.4196840894695808,0.2304105157022996,0.4003595838068611,0.3715634020926348,0.5494905852761464,0.4300781512938766,0.3262576463355803,0.0683825901642022,0.4956260877494299,0.4262270646822711,0.1989126486954718,0.4104233662271846,0.3047840848540933,0.2812819286502272,0.0783824666229973,0.7029062413144878,0.4720346446705149,0.1427097965842808,0.4467537618508466,0.6493121014469964,0.0362077327960459,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
50915,pta,EtOAc,[Pd(allyl)Cl]2,KF,H2O,0.9999999999999998,0.0,0.3274805785092604,0.2322817842270105,0.003966975552736,0.6539424467884349,0.3940238459905009,0.4130198782531141,1.0,0.1243798626719283,1.0,1.0,0.4751336074043896,0.5184604147075573,0.4717804589368666,0.4769328394085051,0.2138312221500259,0.0831830181712814,0.5163100429895383,0.5960801880583293,0.350835930355877,0.2724074634496106,0.5987571899617328,0.4293926199989573,0.5320491533725544,0.5793650793650793,0.3695652173913044,0.6343283582089552,0.131578947368421,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45914,CM-Phos,MeCN,[Pd(OAc)2],KF,none,0.4402316783354023,0.237538803876679,0.1302231898707016,0.4066081476081392,0.435086655531878,0.2267817579119308,0.3602287228524318,0.3775038317882777,0.4145071801057062,0.4884297607311198,0.4400148116033383,0.4028046407952206,0.5317999428646559,0.2855797570325681,0.4153879893066556,0.4257345287624855,0.4942020216597798,0.3454433120175541,0.8060844895264552,0.6615790662219334,0.7656755622067775,0.716116242694572,0.4861357781886125,0.5267196396048311,0.0423491723696475,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
50875,pta,MEK,[Pd2(dba)3],KF,H2O,0.9999999999999998,0.0,0.3274805785092604,0.2322817842270105,0.003966975552736,0.6539424467884349,0.3940238459905009,0.4130198782531141,1.0,0.1243798626719283,1.0,1.0,0.4751336074043896,0.5184604147075573,0.4717804589368666,0.4769328394085051,0.2138312221500259,0.0831830181712814,0.5163100429895383,0.5960801880583293,0.350835930355877,0.2724074634496106,0.5987571899617328,0.4293926199989573,0.5320491533725544,0.4761904761904761,0.25,0.6194029850746268,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45754,CM-Phos,2-MeTHF,[Pd(allyl)Cl]2,KF,none,0.4402316783354023,0.237538803876679,0.1302231898707016,0.4066081476081392,0.435086655531878,0.2267817579119308,0.3602287228524318,0.3775038317882777,0.4145071801057062,0.4884297607311198,0.4400148116033383,0.4028046407952206,0.5317999428646559,0.2855797570325681,0.4153879893066556,0.4257345287624855,0.4942020216597798,0.3454433120175541,0.8060844895264552,0.6615790662219334,0.7656755622067775,0.716116242694572,0.4861357781886125,0.5267196396048311,0.0423491723696475,0.5158730158730158,0.0,0.8656716417910446,0.368421052631579,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2015,P(tBu)3,MeCN,[Pd(allyl)Cl]2,KF,H2O,0.845118092316133,0.6954291767051386,0.2164457427847239,0.7612265224774846,0.3893142823739482,0.3932841349143264,0.1367678749079147,0.5831698717451903,0.4416237734553306,0.5327768944071207,0.2794691503813316,0.5585465237219929,0.3426392701178857,0.7071269057424039,0.1321019264844533,0.5405047576006363,0.5425622584924259,1.0,0.5542013209635828,0.2991218852845632,0.5352284035656498,0.3452585992117621,0.5448530622074979,0.5902108567134655,0.1768697302616318,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
52955,(rac)-QUINAP,2-MeTHF,[Pd(allyl)Cl]2,KF,H2O,0.4351247207084866,0.325487430160852,0.3800033146656042,0.3312780488610011,0.4122380032750663,0.1739561636917094,0.3064616440596472,0.3990161410425167,0.0962193001892198,0.6445804587554577,0.6643441017405709,0.2647980207677466,0.5625430634512424,0.3757165927711418,0.6640774469195019,0.600236502282396,0.3757366524093764,0.4342045235487773,0.2759204405087297,0.4728245557263782,0.3788892089559523,0.2744115624567476,1.0,0.5914315417990973,0.487486366194698,0.5158730158730158,0.0,0.8656716417910446,0.368421052631579,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
34435,(1-Ad)3P,MeCN,[Pd2(dba)3],KF,H2O,0.6632368126387066,0.7073608899521188,0.4023663559638579,1.0,0.3841815506320141,0.1174057350256812,0.3494839189587231,0.3079386162026496,0.3081839176817006,0.4946409377928794,0.3301306019220092,0.7249666870077811,0.5950415050521016,0.4444106903592004,0.1977604749958098,0.575176014848779,0.7500822713273355,0.5726469378747598,0.4883552592831626,0.5936916822382534,0.6774172051781757,0.3218124097484522,0.7313478573639054,0.6124107124832339,0.3125841781472038,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
23455,BippyPhos,2-MeTHF,[Pd2(dba)3],KF,H2O,0.410372698017019,0.9050334492575084,0.4927657445766348,0.0878301650958855,0.4205290933455904,0.3956431703417854,0.3106179511590174,0.2666625970927166,0.4621666818010258,0.6483569094654509,0.2344533817812816,0.455507744917236,0.2932839947788609,0.2203616045195843,0.4456694674284986,0.5331894043388772,0.1995577993690206,0.4064768355466097,0.4912905819665014,0.7112595028946282,0.8010815116230303,0.4079019702693211,0.3945049065870686,0.4227316981158023,0.6183519523872782,0.5158730158730158,0.0,0.8656716417910446,0.368421052631579,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
55275,iPr-PhenCarPhos,MeCN,[Pd(OAc)2],KF,H2O,0.4725081650909593,0.2635775385209586,0.0738406455925352,0.2045230985169499,0.4258505023139158,0.3041043905496752,0.3230826312719422,0.5203937980561559,0.3280838269010256,0.4434674866427268,0.5014974870866199,0.3521912672999283,0.4262091636617403,0.2824874248456268,0.1704069859903361,0.6273296329249629,0.5243516170161433,0.4398499676460558,0.8015066994453774,0.2182370106950426,1.0,0.6961110685725765,0.6396546795775587,0.6775477916992784,0.2898614559336889,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
13535,cataCXium PICy,MeCN,[Pd(allyl)Cl]2,KF,H2O,0.5080110858319793,0.3314322506567163,0.1527003703366604,0.3798204429939022,0.435090151007582,0.2094820376014674,0.4610922450228684,0.3806499184943197,0.5291866768872717,0.3348149473706791,0.2289394756559241,0.2833095965340996,0.3658939310602759,0.6188036157552843,0.4126126338429563,0.7395436436575373,0.5939813952514356,0.1575157740359653,0.3198337468717364,0.5254522478321114,0.4844596286743052,1.0,0.2204817500715534,0.3072328954269456,0.2149097304797583,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
36695,VPhos,PhOMe,[Pd(allyl)Cl]2,KF,H2O,0.3747681180896042,0.3146910723464839,0.0103060405051062,0.563437016767439,0.3402876096262466,0.137360317932085,0.4936338541937351,0.4189562379285321,0.4567365381602531,0.4622037853595139,0.5053881060065234,0.4095911661076228,0.4008080920505656,0.4719867879218409,0.5803838367501305,0.7030194826141437,0.6615965480751889,0.3159913299767826,0.4212742934201507,0.8212820077175189,0.322781766868732,0.6298860270549411,0.460970309038109,0.2621820520857806,0.2333293654257384,0.8095238095238095,0.6630434782608696,0.6716417910447761,0.1842105263157895,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
45935,CM-Phos,MeCN,[Pd(allyl)Cl]2,KF,H2O,0.4402316783354023,0.237538803876679,0.1302231898707016,0.4066081476081392,0.435086655531878,0.2267817579119308,0.3602287228524318,0.3775038317882777,0.4145071801057062,0.4884297607311198,0.4400148116033383,0.4028046407952206,0.5317999428646559,0.2855797570325681,0.4153879893066556,0.4257345287624855,0.4942020216597798,0.3454433120175541,0.8060844895264552,0.6615790662219334,0.7656755622067775,0.716116242694572,0.4861357781886125,0.5267196396048311,0.0423491723696475,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
36775,MePhos,MeOH,[Pd2(dba)3],KF,H2O,0.5193106752152821,0.2991856985634203,0.0438046205154287,0.5322542030645798,0.3996081395609276,0.1577707172977344,0.4768387853854686,0.4223155636929277,0.5551601321293554,0.5386323708391348,0.4005162033900699,0.248757454311012,0.488125308598012,0.2558662262531925,0.5501402589778461,0.2187340289099096,0.166792831956159,0.3749247721384537,0.3781003437930169,0.6283764427969084,0.137142192250801,0.4384155174470793,0.6351128154282375,0.7680445130044189,0.1026401434333851,0.0,1.0000000000000002,0.7761194029850745,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1735,P(tBu)3,iPr2O,[Pd2(dba)3],KF,H2O,0.845118092316133,0.6954291767051386,0.2164457427847239,0.7612265224774846,0.3893142823739482,0.3932841349143264,0.1367678749079147,0.5831698717451903,0.4416237734553306,0.5327768944071207,0.2794691503813316,0.5585465237219929,0.3426392701178857,0.7071269057424039,0.1321019264844533,0.5405047576006363,0.5425622584924259,1.0,0.5542013209635828,0.2991218852845632,0.5352284035656498,0.3452585992117621,0.5448530622074979,0.5902108567134655,0.1768697302616318,0.5634920634920635,0.0217391304347827,0.925373134328358,0.736842105263158,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
14115,X-PHOS,MEK,[Pd(OAc)2],KF,H2O,0.3938429915312159,0.3194064915333237,0.048684543965179,0.5308390797877277,0.3214999548515468,0.1269831384769174,0.6237681673242637,0.4346817152549032,0.4567525770063841,0.4248285375933835,0.4906304634824323,0.3577495079991386,0.3825087629220741,0.2949885482327021,0.7256581861138889,0.6270743362215911,0.4335860544158087,0.4816997137425525,0.6184897558999445,0.6300583548897949,0.1805074074736107,0.5587361548768991,0.3748213047739966,0.2847707709584357,0.3735147412416579,0.4761904761904761,0.25,0.6194029850746268,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27955,AlPhos,MeCN,[Pd2(dba)3],KF,H2O,0.0,0.6919607638095984,0.1400221497814467,0.9725434020626884,0.0,1.0,0.3963961033663014,0.5459335388677905,0.637046565405045,1.0,0.4848646016217519,0.0355974592383506,0.7385490938743864,0.3598283840904516,0.2891109089527387,0.2230795076938984,0.6994953800247126,0.2304600212225362,0.5842630803135235,0.1317767364514414,0.3490697612681216,0.5181277332570547,0.577208020678737,0.4414554931689956,0.6050654870973824,0.1111111111111111,0.8478260869565218,0.0,0.0789473684210526,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
13375,cataCXium PICy,2-MeTHF,[Pd2(dba)3],KF,H2O,0.5080110858319793,0.3314322506567163,0.1527003703366604,0.3798204429939022,0.435090151007582,0.2094820376014674,0.4610922450228684,0.3806499184943197,0.5291866768872717,0.3348149473706791,0.2289394756559241,0.2833095965340996,0.3658939310602759,0.6188036157552843,0.4126126338429563,0.7395436436575373,0.5939813952514356,0.1575157740359653,0.3198337468717364,0.5254522478321114,0.4844596286743052,1.0,0.2204817500715534,0.3072328954269456,0.2149097304797583,0.5158730158730158,0.0,0.8656716417910446,0.368421052631579,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
